-----------------------------------------------------------
hostname       = node23
SLURM_JOBID    = 26305269
candidate      = baseline
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,NDR
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T1__T1_50_1000_0.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1055, 'lb_gain': 52, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 128, 'relative_gap': 0.12132701421800948, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1054, 'lb_gain': 51, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 129, 'relative_gap': 0.12239089184060721, 'solver_certified_opt': 0, 'n_rounds': 41}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1045, 'lb_gain': 42, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 138, 'relative_gap': 0.1320574162679426, 'solver_certified_opt': 0, 'n_rounds': 38}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1059, 'lb_gain': 56, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 124, 'relative_gap': 0.11709159584513693, 'solver_certified_opt': 0, 'n_rounds': 40}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1056, 'lb_gain': 53, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 127, 'relative_gap': 0.12026515151515152, 'solver_certified_opt': 0, 'n_rounds': 41}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1057, 'lb_gain': 54, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 126, 'relative_gap': 0.11920529801324503, 'solver_certified_opt': 0, 'n_rounds': 42}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_250_2000_3.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_250_2000_3.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 250, 'E': 2000, 'first_lb': 1003, 'best_lb': 1056, 'lb_gain': 53, 'first_ub': 1224, 'verified_ub': 1183, 'ub_gain': 41, 'absolute_gap': 127, 'relative_gap': 0.12026515151515152, 'solver_certified_opt': 0, 'n_rounds': 43}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'T2', 'instance': 'T2_1000_20000_9.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__T2__T2_1000_20000_9.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 1000, 'E': 20000, 'first_lb': 5343, 'best_lb': 5343, 'lb_gain': 0, 'first_ub': 7683, 'verified_ub': 7177, 'ub_gain': 506, 'absolute_gap': 1834, 'relative_gap': 0.3432528542017593, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'baseline', 'controller_label': 'baseline_original', 'family': 'UDG', 'instance': 'UDG_50_150_0.wclq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/reference_result/baseline/raw/baseline__UDG__UDG_50_150_0.wclq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 50, 'E': 89, 'first_lb': 462, 'best_lb': 462, 'lb_gain': 0, 'first_ub': 462, 'verified_ub': 462, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
